25 20 20 40 50

+1.5608149013984800e+00 +7.3567160614509504e+01 +8.1835557597302898e+02 +2.1085273006198800e+03
+2.5190328005023799e-01 +2.3937574545125400e+00 +6.8538719197550407e+01 +3.4090149355802299e+02
+1.6461473568952700e+00 +8.5024735569825793e+01 +7.5746222377079403e+02 +3.0364037858196398e+03
+1.8149674275343299e+00 +7.6275812519002400e+01 +8.8345559090139704e+02 +2.5200002713951699e+03

+6.1565122879347303e-02 +4.5519847009521301e+00 -8.4909794442826203e-01 +4.2747189247281603e-02
-6.4010588830543502e-02 +6.1613002916478603e+00 -2.0261739188010601e+00 +2.7603556655566103e-01
+5.8122492862095898e-01 +5.1451646393334300e+00 -1.4989396222973901e+00 +1.8578769559084299e-01
+8.0634329880297295e-01 +4.7633074342534902e+00 -1.2175693546732000e+00 +1.1848267301948801e-01
+1.4195127851226099e+00 +2.9963262421921000e+00 +9.7803246316281900e-02 -1.7525207469906401e-01
+1.4494199842344100e+01 -3.2273248268857600e+01 +3.3509908142265203e+01 -1.0945672335926499e+01
-2.9400093428201099e+00 +1.0683813612299200e+01 -4.2900521722222003e+00 +6.4299798091772997e-01

-4.2008197743730302e-01 +7.1601089423309805e-01 -8.7939534847640000e-02 +1.4674567587019200e-02
-9.2456828602432894e-01 +2.5389191763683798e+00 -1.3751410532902100e+00 +3.5045831707709002e-01
+3.9738040817917603e-01 +6.3392838342428004e-01 -4.8249880551521102e-01 +2.1465700473096400e-01
-6.4199204960415601e-01 +2.4849515765003098e+00 -1.5602241696515400e+00 +4.2012270812299601e-01
-7.8927435380812403e+00 +2.2851238614423899e+01 -2.0357967863018199e+01 +6.3389279382339296e+00
+2.4064199986630800e+02 -4.8538695379477701e+02 +3.2781854087263798e+02 -7.3251789698885403e+01

-1.1011433924550000e+00 +1.5272663127372501e+00 +3.5517282030031301e-02 -4.3877721910985303e-02
-4.1085136748565099e-01 +4.4292411042459900e-01 +6.2270607618818596e-01 -1.5313454615055200e-01
-9.2895961573096897e-01 +9.2331358192538004e-01 +4.7945677789672903e-01 -1.4307351573737101e-01

+1.3507674415184301e-01 -3.1004292468722500e-01 +5.5482963687162401e-01 -1.6843671132819599e-01
-1.5512993576365000e-01 +3.7628702204329800e-01 -2.4439907829143701e-01 +4.8734830791039803e-02
+6.8922515715162704e-03 +1.7942852148415400e-01 -1.6879676205781699e-01 +3.9630241617149800e-02

-3.1420648674110302e-01 +7.3720759135681202e-01 -3.6998786143878298e-01 +7.8226901219150699e-02
-1.1538548374112800e+00 +2.7792891314058101e+00 -2.0035406799845701e+00 +5.2103603281852995e-01
-9.9705770420161696e-03 +3.4151857848480502e-02 -1.2150727797915800e-01 +4.6426009888991697e-02
-1.2237289829584599e-01 +1.7993028395168600e-01 -1.1080605018453900e-01 +1.9014426091513000e-02


+5.6659069526797702e-02 -2.9401839565042698e-01
+5.9229869792013501e-01 +1.5810282790358201e-02
